username;date;retweets;favorites;text;hashtags
humanite_fr;2016-07-08;16;33;Victoire historique des Bleus face ? l?Allemagne en demi-finale #EURO2016 : http:// bit.ly/29lm1lO pic.twitter.com/cl0HtpPweF;#EURO2016
IamJey_;2016-07-08;1;0;On est chez nous ! Direction la finale #FRAALL #destinationFinale #EURO2016;#FRAALL #destinationFinale #EURO2016
Karanka_ID;2016-07-08;0;0;Highlights Euro 2016 : Jerman 0-2 Prancis http:// dlvr.it/LlKv40;
SuporterFanatik;2016-07-08;0;0;Highlights Euro 2016 : Jerman 0-2 Prancis http:// dlvr.it/LlKv5t #sepakbola;#sepakbola
p19lord;2016-07-08;0;0;Euro 2016 - all Thursday's reaction LIVE!: Hosts France booked their place in the final as two goals from Ant... http:// bit.ly/29ufSHr;
lequipes;2016-07-08;1;0;Bon @AntoGriezmann on s'organise comment pour la demande au mariage ? #EURO2016 #FRAALL;#EURO2016 #FRAALL
f1qualifying;2016-07-08;0;0;"Wales' Joe Ledley fuming over their Euro 2016 semi-final exit on two crappy"" Portugal goals http:// dlvr.it/LlKtsz""";
p19lord;2016-07-08;0;0;Germany 0-2 France: Griezmann double sends Les Bleus through to Euro 2016 final: The Atletico Madrid star sco... http:// bit.ly/29ufgSl;
Dimkpa_j;2016-07-08;0;0;Euro 2016 : France beat Germany to reach final as Griezman strikes twice: ?The hosts will now face?Portugal in... http:// bit.ly/29yefc1;
trinolibre;2016-07-08;0;0;Griezmann vuela a por la Bota de Oro http:// uefa.to/29xgc6W #Euro2016;#Euro2016
Wpromoter;2016-07-08;0;0;Euro 2016 Final: Early Preview for Portugal vs. France Championship: Portugal will meet hos... http:// ble.ac/29lOJCW #football #soccer;#football #soccer
GwenaaelleC;2016-07-08;0;0;Didier Deschamps;
yogaa_20;2016-07-08;0;0;Highlights Euro 2016 : Jerman 0-2 Prancis http:// dlvr.it/LlKv2F;
antuan_rodri;2016-07-08;0;0;Cristiano y officialpepe se enfrentar?n a Francia en la Final de la #Euro2016 . http:// bit.ly/RMEuro16 pic.twitter.com/vkxZ4zsrua;#Euro2016
Ryukazeee;2016-07-08;0;0;Highlights Euro 2016 : Jerman 0-2 Prancis http:// dlvr.it/LlKv2M;
jlorand;2016-07-08;125;93;#Dijon est #EURO2016 pic.twitter.com/VKYXzTmwaM;#Dijon #EURO2016
olafth;2016-07-08;0;1;Jeg r?per vel ikke s? mye n?r jeg sier at FRANKRIKE ER EUROPAMESTER !!!!! #EURO2016;#EURO2016
sondakikayerel;2016-07-08;0;0;Finalin ad? kondu: EURO 2016 'ya ev sahipli?i yapan Fransa;
marina__adr;2016-07-08;0;0;Lloris il g?re mais tellement ! Un grand bravo ? ce grand gardien ! #FRA #FRAALL #EURO2016;#FRA #FRAALL #EURO2016
Naijawhatsup;2016-07-08;0;0;Euro 2016 : France beat Germany to reach final as Griezman strikes twice http:// bit.ly/29yefc1;
GonflesFr;2016-07-08;1;0;#FRAALL #EURO2016 #Griezmann #Platini pic.twitter.com/SVDlK1q1Cr;#FRAALL #EURO2016 #Griezmann #Platini
tuitFrance;2016-07-08;0;0;#LeMonde Euro 2016 : le r?sum? du match Allemagne-France http:// f.tusueldo.com/28w #sports;#LeMonde #sports
antuan_rodri;2016-07-08;0;0;#EURO2016 | 73' #GER 0-2 #FRA Kimmich a la cruceta. #GER no se rinde. http:// cadenaser.com/ser/2016/07/07 /deportes/1467895943_380446.html ?;#EURO2016 #GER #FRA #GER
tuitFrance;2016-07-08;0;0;#LeMonde Euro 2016 : la victoire des Bleus sur l?Allemagne en images http:// f.tusueldo.com/28p #sports;#LeMonde #sports
franjavi;2016-07-08;0;0;https:// m.youtube.com/watch?v=HM-E2H 1ChJM ? Resumen del #Fra 2 #ger 0 por la #Euro2016;#Fra #ger #Euro2016
kenwills01;2016-07-08;0;0;Euro 2016 : Wales football team have bright future - Saunders http:// bit.ly/29E02Mj;
igh1981;2016-07-08;0;0;?Incredible scenes as France reach Euro 2016 final? https:// twitter.com/i/moments/7511 24383951978496 ?;
Fabrice_bzr;2016-07-08;0;0;On est en final #FRAALL #EURO2016 Vive dimanche #PORFRA;#FRAALL #EURO2016 #PORFRA
InfosNewsOne;2016-07-08;0;0;Euro 2016 : La France croque l'Allemagne championne du monde http:// dlvr.it/LlK8d9 pic.twitter.com/BrVtVjPVPh;
enweazu_daniel;2016-07-08;1;0;Watch Greizmann's epic celebration https:// youtu.be/AIEKgPohjZE like share comment support subscribe #greizmann #FRAGER #GERvFRA #EURO2016 #Spain;#greizmann #FRAGER #GERvFRA #EURO2016 #Spain
OfficialRizkiw;2016-07-08;0;0;Highlights Euro 2016 : Jerman 0-2 Prancis http:// dlvr.it/LlKtxy;
Blampainjulie;2016-07-08;0;0;"Il faut r?ver car r?ver c'est gratuit"" Merci @Cristiano #EURO2016""";#EURO2016
bhalomanush;2016-07-08;1;0;A few thoughts on #GER after the #EURO2016 exit. pic.twitter.com/9wxI4A7saX;#GER #EURO2016
nigerianyoot;2016-07-08;0;0;#NigerianYoot Euro 2016 : France beat Germany to reach final as Griezman strikes twice: ?The hosts will now fa... http:// bit.ly/29STvK0;#NigerianYoot
OceaneRasidi;2016-07-08;0;0;ON EST EN FINALE BORDEL merci grizi @AntoGriezmann #EURO2016 #FRAALL #FRAPOR;#EURO2016 #FRAALL #FRAPOR
JNavasIndo;2016-07-08;0;0;Highlights Euro 2016 : Jerman 0-2 Prancis http:// dlvr.it/LlKtsg;
antiquites_iraq;2016-07-08;0;2;??? ??? ???? ??? ?????? : ??????? ???? : ????? ????? ????? #??????? ???????? ????? ?? ??????? ! #FRA #EURO2016 pic.twitter.com/5eE8qgNlxx;# #FRA #EURO2016
11spelers;2016-07-08;0;0;Euro 2016 : Wales football team have bright future - Saunders http:// dlvr.it/LlKttC;
dinozil;2016-07-08;0;0;Highlights Euro 2016 : Jerman 0-2 Prancis http:// dlvr.it/LlKttl;
Wally44;2016-07-08;1;3;Steht schon fest;
clrabes;2016-07-08;0;1;J'ai pas la pression;
jasonmarquart;2016-07-08;0;1;Twitter needs a button that temporarily mutes a particular topic so I do not have to worry about any #EURO2016 spoilers.;#EURO2016
MsRatusau;2016-07-08;0;0;Vive la France Picked France to win and #greizmann for golden boot pre-tourno;
carolinef75;2016-07-08;0;2;#onestenfinale #euro2016 #football #paris #lesbleus #mercigriezmann christl.b @Pub Le? https://www. instagram.com/p/BHk5qvmBlKH/;#onestenfinale #euro2016 #football #paris #lesbleus #mercigriezmann
Tonio_sports;2016-07-08;2;2;Ces bruits de klaxon;
AllTheNewsIsNow;2016-07-08;0;0;#FRANCE24 France beat Germany 2-0 to book place against Portugal in Euro 2016 final: France beat Germany 2-0 ... http:// tinyurl.com/jnqp8ug;#FRANCE24
DJsisc0;2016-07-08;0;0;pas vraiment ? moins de faire allusion au portugais XD XD XD #EURO2016 #FRAPOR;#EURO2016 #FRAPOR
Class913fm;2016-07-08;0;0;Hosts France advanced to the Euro 2016 final with their first victory over Germany in a major tournament since... http:// fb.me/8cb1GmkFv;
TheNaijaInfo;2016-07-08;0;0;Germany 0-2 France: 5 star Antoine Griezmann fires France into Euro 2016 final against Portugal http:// dlvr.it/LlKtp6;
Kay__Hennessey;2016-07-08;0;0;Germany 0-2 France: 5 star Antoine Griezmann fires France into Euro 2016 final against Portugal http:// dlvr.it/LlKtnN;
Sport_Mediaset;2016-07-08;12;29;#euro2016 #ger L'urlo di... L?w: Noi i migliori;
mattxjpg;2016-07-08;1;3;Who will win UEFA EURO 2016 ? #EURO2016;#EURO2016
NicoMich1;2016-07-08;0;0;Tant mieux et ce sera encore mieux dimanche! #EURO2016 #FRA;#EURO2016 #FRA
lou_crn;2016-07-08;0;1;Jnous voit deja sur les champs dimanche #EURO2016 #FRA;#EURO2016 #FRA
_FARTIGAS_;2016-07-08;0;0;Apr?s Michel Hidalgo;
TBebli;2016-07-08;0;0;France beat Germany to reach Euro 2016 final: Two goals from Antoine Griezmann have helped host Fr...... http:// fb.me/2XmRG7Bm7;
AmbBFG026;2016-07-08;0;0;AMB/BFG/026/NG: Euro 2016 : France beat Germany to reach final as Griezman strikes twice: ?The hosts w... http:// bit.ly/29STvK0 #AmbBFG;#AmbBFG
GastonClement11;2016-07-08;1;1;Sissoko Grizii ont ?taient monstrueux !!! 2-0 #FRAALL #EURO2016 #onestenfinal;#FRAALL #EURO2016 #onestenfinal
iddaaanalizi;2016-07-08;0;0;Finalin ad? kondu: EURO 2016 'ya ev sahipli?i yapan Fransa;
7293Daniel9869;2016-07-08;0;0;F?licitations ? Antoine Griezmann pour sa performance dans le match de demi-finale entre la France et l'Allemagne. Quel buteur!;
albarjeel1;2016-07-08;0;0;France beat Germany 2-0 to book place against Portugal in Euro 2016 final: Antoine Griezmann score... http:// f24.my/29s4rAY #albarjeel;#albarjeel
KoreaWorldChamp;2016-07-08;0;0;Euro 2016 : Wales football team have bright future - Saunders http:// dlvr.it/LlKtmv;
SchweizAfrika;2016-07-08;0;0;Euro 2016 : Wales football team have bright future - Saunders http:// dlvr.it/LlKtk1;
Ligue1_vl;2016-07-08;2;0;Pensez-vous que Didier Deschamps va rester en 4 2 3 1 pour la finale de l' #Euro2016 ? #EuroFoot #RadioVL #FRAALL;#Euro2016 #EuroFoot #RadioVL #FRAALL
JrmyLibersens;2016-07-08;0;0;Beau moment pour cette ?quipe valeureuse qui retrouve ses supporters comme ils retrouvent la finale d'un tournoi majeur ! #EURO2016;#EURO2016
IrishNewsFinder;2016-07-08;0;0;Sports News - Euro 2016 : Wales football team have bright future - Saunders http:// goo.gl/fb/2sdxuV;
FootballFixNG;2016-07-08;0;0;[BBC] Euro 2016 : Wales football team have bright future - Saunders http:// dlvr.it/LlKtkw;
Cedric33210;2016-07-08;0;0;"Merci aux joueurs"" de l'affaire de la #sextape pour avoir permis ? l' #EDF d'atteindre la finale de l' #EURO2016 ... leur absence nous sublime""";#sextape #EDF #EURO2016
tomirisleblog;2016-07-08;0;0;Merci pour ce moment de bonheur et d'adr?naline l' @equipedefrance et @AntoGriezmann #FRAALL #euro2016 #equipedefrance #Griezmann;#FRAALL #euro2016 #equipedefrance #Griezmann
asdez0615;2016-07-08;0;0;? EURO2016 ???????vs???? ????????2016/07/07 http:// youtu.be/dytffHpYcoo #EURO2016 #???2016 #??? #???? #GER #FRA #??? #??????;#EURO2016 # # # #GER #FRA # #
AightJb;2016-07-08;0;2;Les allemands ? @paulpogba #FRAALL #fra #EURO2016 pic.twitter.com/S9N4t07YZJ;#FRAALL #fra #EURO2016
BfreeBhappy;2016-07-08;0;1;Ces deux derniers matchs ?taient fantastiques;
Dopicoss;2016-07-08;0;0;La final de la #Euro2016 ser? Francia vs. Portugal. Y ya sabemos a qui?n va a apoyar todo el mundo? #FRAALL http:// pbs.twimg.com/tweet_video_th umb/CmyvwUqVUAEqQXn.jpg ?;#Euro2016 #FRAALL
ShaarlyB;2016-07-08;1;0;On l'a eu cette putain de revanche #FRAALL #EURO2016;#FRAALL #EURO2016
portuGOAAL;2016-07-08;0;0;Euro 2016 : Wales football team have bright future - Saunders http:// dlvr.it/LlKtk7;
newsday24h;2016-07-08;0;0;Highlights Euro 2016 : ?T Ph?p 'h?a ki?p' cho nh?ng C? xe t?ng http:// goo.gl/fb/wKW9j0;
Mihaarunews;2016-07-08;3;7;Dhuniyeyge champion Germany balikoh France final ah #Euro2016 https:// goo.gl/QBneil;#Euro2016
newsday24h;2016-07-08;0;0;Ti?u di?t 'xe t?ng' ??c;
doucefm;2016-07-08;1;0;Euro 2016 : la France ?limine l'Allemagne et affrontera le Portugal en finale: La France a? http:// goo.gl/fb/oJhkDX;
gab_x9;2016-07-08;0;2;Maintenant on va au bout #EURO2016;#EURO2016
The_Bats_;2016-07-08;0;0;Pinche final culera de la #EURO2016;#EURO2016
f1qualifying;2016-07-08;0;0;Wales' Euro 2016 success should be a springboard for the Russia World Cup and beyond says Joe Allen http:// dlvr.it/LlKtbh;
MassiBouagache;2016-07-08;0;0;ou trop d'alg?riens aussi.... Y a toujours une bonne raison pour faire la f?te! #FRAALL #EURO2016 #PORFRA;#FRAALL #EURO2016 #PORFRA
HollywoodKhan_;2016-07-08;1;1;Ambiance streets Vieux-Port de Marseille #France #EURO2016 pic.twitter.com/KxCfhaMq8I;#France #EURO2016
GetsportsLinks;2016-07-08;0;0;"@MoussaSissoko a sa propre chanson  plus technique que Ronaldinho"" #Euro2016 Suivez nous pour des matchs en ligne! pic.twitter.com/tgHziO28ur""";#Euro2016
SilvaDoriane;2016-07-08;1;0;Meilleure finale France Portugal ? #FRAPOR #EURO2016 #FRA #POR;#FRAPOR #EURO2016 #FRA #POR
England2222;2016-07-08;0;0;Euro 2016 : Wales football team have bright future - Saunders http:// dlvr.it/LlKtd0;
LFCAtlanta;2016-07-08;0;0;Joe Allen speaks out after Wales? Euro 2016 semi-final heartache http:// dlvr.it/LlKtc8 pic.twitter.com/2Aia3GYIP6;
WhitneyHillier;2016-07-08;2;6;Paris right now... Hectic!!! #EURO2016 #Paris #francevsgermany pic.twitter.com/B2407ME5Ao;#EURO2016 #Paris #francevsgermany
35forty;2016-07-08;0;0;Iceland performs ultimate 'Viking war chant';
JoshimJruddin;2016-07-08;0;0;"Antoine Griezmann is smashing Euro 2016 records "" https:// twitter.com/i/moments/7511 55805005680640 ?""";
Tio_Ramadhann;2016-07-08;0;0;All Neur save france vs germany 2-0 euro 2016 : http:// youtu.be/P_R5ulV_Oqs?a via @YouTube;
Mondiali_ITA;2016-07-08;0;0;Euro 2016 : Wales football team have bright future - Saunders http:// dlvr.it/LlKtTn;
SonoraFM_sv;2016-07-08;0;3;@esmeraldaayala7 Falta de #GER y cobro desde punto penal de @AntoGriezmann pic.twitter.com/zH8ptfvQV2 #GER 0-1 #FRA #EURO2016;#GER #GER #FRA #EURO2016
bbkdsport69;2016-07-08;0;0;Euro 2016 : Griezmann;
GiroudAU;2016-07-08;0;0;?????????????? #LesBleus #EURO2016;#LesBleus #EURO2016
lisa_dcg;2016-07-08;0;0;"Qui ne saute pas n'est pas fran?ais"" >> Qui ne marque pas n'est pas francais !!! #FRA #FRAALL #EURO2016""";#FRA #FRAALL #EURO2016
Y_Ordinate;2016-07-08;0;0;Germany Is Out Of Uefa #Euro2016 ! Painful Exit Though. Now The Support For Portugal Continues....;#Euro2016
FranceTopDaily;2016-07-08;1;0;France vs Portugal;
bbkdsport69;2016-07-08;0;0;Euro 2016 : sur Twitter;
GabrieleEder;2016-07-08;0;0;I feel;
Victorinebertra;2016-07-08;0;2;Toujours y croire m?me quand ?a para?t impossible. Belle le?on de vie. #FRAALL #EURO2016;#FRAALL #EURO2016
ananttss;2016-07-08;0;1;So its Portugal vs France in finals .. #Euro2016 #France #Portugal;#Euro2016 #France #Portugal
JapanSocFan;2016-07-08;0;0;Euro 2016 : Wales football team have bright future - Saunders http:// dlvr.it/LlKtPX;
LouisePlrt;2016-07-08;0;0;Match en famille;
BrasilMundoCopa;2016-07-08;0;0;Euro 2016 : Wales football team have bright future - Saunders http:// dlvr.it/LlKtMn;
mariepco_;2016-07-08;0;3;C'?tait encore une fois un magnifique match bravo ? tte l' @equipedefrance ;
louisftelo;2016-07-08;0;0;jles adore ces deux l? #FRAALL #EURO2016 https:// twitter.com/telefoot_tf1/s tatus/751176053457117184 ?;#FRAALL #EURO2016
ShangriLila;2016-07-08;0;0;#EURO2016 #Deschamps : la pression c celui qui se l?ve ts les matins pour aller travailler;
JbGobelet;2016-07-08;0;0;Bravo les Bleus #EURO2016 @FFF @AntoGriezmann @MATUIDIBlaise #RoadToFinal;#EURO2016 #RoadToFinal
_06_aa;2016-07-08;0;1;Griezmann ? Un dieu #Griezmann #FRAALL #FRA #finaleeuro #EURO2016;#Griezmann #FRAALL #FRA #finaleeuro #EURO2016
fussballdurban;2016-07-08;0;0;Euro 2016 : Wales football team have bright future - Saunders http:// dlvr.it/LlKtJj;
vanessafarinha;2016-07-08;0;3;Will this #euro2016 #final be the last time we get to hear #EU expats cheering support from #london pubs? #brexit pic.twitter.com/iTOAb66WZB;#euro2016 #final #EU #london #brexit
sweetiebambi;2016-07-08;0;2;en tout cas vos analyses avant #EURO2016 ?taient erron?es surtout l'obstination Benzema heureuse car vous aviez tort #FRAALL;#EURO2016 #FRAALL
theScore;2016-07-08;276;492;When Antoine Griezmann rips that hotline bling to the #EURO2016 final... pic.twitter.com/oM9eW043Ct;#EURO2016
gioluc70;2016-07-08;0;0;#EURO2016 il ballo di Pogba https:// vine.co/v/5alJ5wTQZrq;#EURO2016
vidicindo;2016-07-08;0;0;#ManUtdNews Highlights Euro 2016 : Jerman 0-2 Prancis http:// dlvr.it/LlKtLr;#ManUtdNews
tovaga;2016-07-08;0;0;Euro2016 : Franceses cantam de galo em Sintra http:// ln.is/brazil.shafaqn a.com/fVZ0E ?;
SportsCentralNG;2016-07-08;0;0;Euro 2016 : Wales football team have bright future - Saunders http:// dlvr.it/LlKtJ0;
jep983;2016-07-08;0;0;When you have France in the Euro 2016 sweepstakes;
elsaaw_18;2016-07-08;0;0;Jattend les photos du mec au monosourcil #FRAALL #EURO2016;#FRAALL #EURO2016
Mashka_vse;2016-07-08;0;0;????? 2:0 ??????? 2:0 ?? ?? ??? ? ??????;
Connor_NotAtaff;2016-07-08;0;1;Yup;
TawanaThornell;2016-07-08;0;0;Euro 2016 : Griezmann double puts France into Euro final - http:// wp.me/p7uCaA-27s;
alamera14_;2016-07-08;0;0;????? ??? ???? ???? ?? ???? ????? ??? #EURO2016 pic.twitter.com/BxVC0XC4Ad;#EURO2016
kegsplorer;2016-07-08;0;0;Metrokorso. #GERFRA #Euro2016 #Paris pic.twitter.com/iCX5Q3jO0X;#GERFRA #Euro2016 #Paris
MPetrova14;2016-07-08;0;7;?? ?????? ??? ????? #EURO2016 #??????????????? pic.twitter.com/f4pi2W7DwK;#EURO2016 #
yanndavid13;2016-07-08;11;42;On est en finale #EURO2016 !?norme! L' @equipedefrance au top ce soir!!!! #FRA #VivementDimanche comme dirait ce bon vieux Michel Drucker!;#EURO2016 #FRA #VivementDimanche
TBebli;2016-07-08;0;0;France beat Germany to reach Euro 2016 final: Two goals from Antoine Griezmann have helped host Fr... http:// bit.ly/29s9u4c #StarrNews;#StarrNews
juju_steffen;2016-07-08;0;3;#OnlaFait #EURO2016 #AllezLesBleus (Et allez @RaphGuerreiro );#OnlaFait #EURO2016 #AllezLesBleus
_nenelopez_;2016-07-08;0;0;?FINAL! Francia gana 0-2 a Alemania con goles de Griezmann y es finalista de la #EURO2016 http:// atres.red/o0nio pic.twitter.com/95ZdnDAguY;#EURO2016
BVB_ID;2016-07-08;0;0;Highlights Euro 2016 : Jerman 0-2 Prancis http:// dlvr.it/LlKt7x;
StrictlyGh4u;2016-07-08;0;0;France beat Germany to reach Euro 2016 final: Two goals from Antoine Griezmann have helped host F... http:// bit.ly/29s9u4c #StrictlyGH;#StrictlyGH
OVDeportes;2016-07-08;2;3;#EURO2016 | [FOTOS] Los memes m?s graciosos de la eliminaci?n de Alemania | http:// bit.ly/29DZLJ9 pic.twitter.com/JolFIBz1Or;#EURO2016
PappaMacneall;2016-07-08;0;0;Watching euro 2016 got me missing gr8 vs gr7 soccer at baxter with @JoshVegter11 and the boys;
iamquaglia;2016-07-08;0;0;Se vince l'Europeo;
FootAddictFR;2016-07-08;1;0;Sport24 : Football - #Euro 2016 - L' #Islande n'a pas appr?ci? le clapping des #Bleus .. http:// goo.gl/zshKQL pic.twitter.com/lwSmhQYdCP;#Euro #Islande #Bleus
TIRANDO1010;2016-07-08;4;0;#EURO2016 | #FRA derrot? a #GER por 2-0 y se enfrentar? en la final ante #POR;#EURO2016 #FRA #GER #POR
HadiaLadulciiva;2016-07-08;0;0;https:// twitter.com/HadiaLadulciiv a/status/751172499380011009 ? @anghami #GER #EURO2016 #ViveLaMannschaft #????????????? #GermaniaFrancia #??????_????_??? #??_?????_????_???????;#GER #EURO2016 #ViveLaMannschaft # #GermaniaFrancia # #
Duran_spfc;2016-07-08;0;0;Domingo ?s 16h - Portugal x Fran?a - Final da #Euro2016 Transmiss?o: Globo;
djati_DJ;2016-07-08;0;0;2-1 #POR  @Bolanet : #LiveBolanet Final EURO 2016 : Portugal vs Prancis;
zuby_galaticos;2016-07-08;0;0;Tomorrow we will hear #Wenger tell us;
Melissa030885;2016-07-08;0;0;On est en Finale;
YourBoyDotty;2016-07-08;0;0;Joe Allen speaks out after Wales? Euro 2016 semi-final heartache http:// dlvr.it/LlKst0 pic.twitter.com/prA7rkCr2e;
LoudPromoMedia;2016-07-08;0;0;#Latest : France beat Germany to reach Euro 2016 final: Two goals from Antoine Griezmann have... http:// bit.ly/29oBHFG #StarrFM #Starr;#Latest #StarrFM #Starr
Aubin_co;2016-07-08;1;3;Griezzman joueur de l'euro;
vampireshearts;2016-07-08;0;2;LLORIS IL A TOUT ARR?T? AUSSI C'?TAIT MAGIQUE #FRAALL #EURO2016;#FRAALL #EURO2016
Sportif_fr;2016-07-08;0;0;Euro 2016 : le r?sum? du match Allemagne-France: Gr?ce ? deux buts d?Antoine?Griezmann;
risetioz;2016-07-08;0;0;France will win the #EURO2016 . Pogba will score brace against Portugal. You guys hear it first from me. pic.twitter.com/i4r0khCyK9;#EURO2016
GilaBola0;2016-07-08;0;0;Highlights Euro 2016 : Jerman 0-2 Prancis - http:// Bola.net http:// dlvr.it/LlKst7;
_bea_ruiz_;2016-07-08;0;0;Cristiano y officialpepe se enfrentar?n a Francia en la Final de la #Euro2016 . http:// bit.ly/RMEuro16 pic.twitter.com/OeNPECUiwf;#Euro2016
jc_miscellaneus;2016-07-08;0;0;Euro-2016 : de Marseille ? Paris;
jc_miscellaneus;2016-07-08;0;0;Euro 2016 : Griezmann;
YahooNewsTopics;2016-07-08;44;20;?EURO ??16????????EURO2016??????????????????????????????2-0?????16???????? http:// yahoo.jp/0lUZ8s;
nathalieNFamily;2016-07-08;0;0;BRAVO @AntoGriezmann BRAVO l'?quipe de France !! Les Bleus assurent grave ! YES #EURO2016 @equipedefrance https:// twitter.com/EURO2016/statu s/751170903279538176 ?;#EURO2016
jc_miscellaneus;2016-07-08;0;0;Euro-2016 : de Marseille ? Paris;
lfcbuzztap;2016-07-08;0;0;empireofthekop?.com >> Joe Allen speaks out after Wales? Euro 2016 semi-final heartache http:// buzztap.com/-0ueD2b;
Saforcada13110;2016-07-08;0;0;Auf Wiedersehen Deutschland ! ? Bonjour la finale pour la France ! ? #GER #FRA #ALLFRA #EURO2016;#GER #FRA #ALLFRA #EURO2016
andronux;2016-07-08;0;0;#awesomeness #FRAALL #EURO2016 pic.twitter.com/1zSSvHupVM;#awesomeness #FRAALL #EURO2016
Aurore_Ariston;2016-07-08;0;1;Une soir?e parfaite comme j'aime ! Avec la victoire de la #FRA #Desperados #finaleeuro #EURO2016 pic.twitter.com/qnEPbffrU4;#FRA #Desperados #finaleeuro #EURO2016
ClaireParFr;2016-07-08;0;0;Euro-2016 : de Marseille ? Paris;
Brivow;2016-07-08;0;0;Euro 2016 - all Thursday's reaction LIVE! http:// bit.ly/29s2ch0 #teamfollowback;#teamfollowback
ClaireParFr;2016-07-08;0;0;Euro 2016 : Griezmann;
Brivow;2016-07-08;0;0;Germany 0-2 France: Griezmann double sends Les Bleus through to Euro 2016 final http:// bit.ly/29u87RX #teamfollowback;#teamfollowback
nii_amoah;2016-07-08;0;2;EURO 2016 : Full time: Germany 0-2 France.(Griezmann 45+2';
LeParisienSport;2016-07-08;3;3;Euro 2016 : la tour Eiffel aux couleurs de la France http:// l.leparisien.fr/mZkp-yQ9t pic.twitter.com/4ePbrES60Q;
